ID,TITLE,LYRICS,God,Travel,Religion,Post-traumatic,Psychotic,Party,Nostalgia,Feminism,Relationship,Drugs,Personality-disorder,Maniac,Vengeance,Poverty,Adventure,College,Masculism,Mindset,Personal-Style,Obsessive-compulsive,Freedom,Loneliness,Chaos,Break-up,Sadness,Future,Nightlife,Narcissist,Capitalism,Friendship,Childhood,Youthful,Brave,Love,Riot,Family,Regreat,Country-Life,Free-Speech,Prostitution,Society,Servitude,Depression,Hope,Money,Selfishness,Respect,Fear,Celebration,Happiness,Disappointment
110, Desperate Man ,seen joshua tree got knees virgin mother prayed walked glass barefooted strolled devil hot coal tried everything swear oh hey say desperate man said hey say desperate man poo poo fortune teller told last chances got future oh ai gypsy crucifix bedroom wall hey say desperate man said hey say desperate man poo poo poo poo poo poo poo poo poo poo poo poo poo poo poo poo poo poo yeah man yeah flashin light caution careful ya cross comes back yeah hey say desperate man oh hey say desperate man oh hey said hey woah say desperate man oh hey said hey desperate man poo poo poo poo poo poo poo poo poo man poo poo poo poo poo poo poo poo poo poo poo poo poo poo poo poo poo poo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
113, Mississippi Squirrel Revival ,verse well kid take trip every summer mississippi visit granny ante bellum world run barefooted day long climbing trees free song one day happened catch squirrel stuffed old shoebox punched couple holes top sunday came snuck church sittin way back last pew showin good buddy hugh squirrel got loose went totally berserk well happened next hard tell thought heaven others thought hell fact something among us plain see choir sang surrender squirrel ran harv newlan coveralls harv leaped feet said somethin got hold yeow chorus day squirrel went berserk first church sleepy little town pascagoula fight survival broke revival jumpin pews shouting hallelujah verse well harv hit aisles dancin thought religion others thought demon harv thought weed eater loose fell knees plead beg squirrel ran britches leg unobserved side room way amen pew sat sister bertha watchin commotion sadistic glee seen look eyes squirrel jumped garters crossed thighs jumped feet said lord mercy squirrel made laps inside dress began cry confess sins would make sailor blush shame told gossip church dissension thing got attention talked love life started naming names chorus day squirrel went berserk first church sleepy little town pascagoula fight survival broke revival jumpin pews shouting hallelujah verse well seven deacons pastor got saved dollars got raised volunteered missions congo spot even without invitation least rededications got whether needed heard bible stories guess parted waters moses pass miracles god brought ol world one remember dyin day put church back narrow way mississippi squirrel day squirrel went berserk first church sleepy little town pascagoula fight survival broke revival jumpin pews shouting halelujah,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112, Better Man ,know probably better loving man know see permanent damage never wish could forget magic wish standing mirror saying know know bravest thing ever run sometimes middle night feel miss wish better man know say goodbye like back hand miss wish better man better man know probably better alone needing man could change mind given minute always terms hanging every careless word hoping might turn sweet like beginning jealousy hear talking like always around push love away like kind loaded gun boy never thought run sometimes middle night feel miss wish better man know say goodbye like back hand miss wish better man better man hold onto pride days gave best know ca say ca say wish better man wonder would become better man might still love better man would one better man yeah sometimes middle night feel miss wish better man know say goodbye like back hand miss wish better man might still love better man better man,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82, Crazy ,crazy crazy feeling lonely crazy crazy feeling blue knew love long wanted day leave somebody new worry let worry wondering world oh crazy thinking love could hold crazy trying crazy crying crazy loving crazy thinking love could hold crazy trying crazy crying crazy loving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83, Help Me Make It Through The Night ,take ribbon hair shake loose let fall layin soft upon skin like shadows wall come lay side till early morning light takin time help make night care right wrong try understand let devil take tomorrow lord tonight need friend yesterday dead gone tomorrow sight sad alone help make night care right wrong yes try understand let devil take tomorrow lord tonight need friend yesterday dead gone tomorrow sight lord bad alone help make night,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80, Rumor ,girl know know forever many nights hung together little crowd little bar little town round old dance floor boys laughing tap shoulder making motion like get closer wan na know still holding ya even song rumor going round stirring little town last week two tell even trying deny feeling feel feel rumor going round round round say make true make true oh make true well shut tell crazy whatever want baby could lay one right could really give something talk rumor going round stirring little town last week two tell even trying deny feeling feel feel rumor going round round round say make true baby oh honest girl want keep talking girl make stop rumor going round stirring little town last week two tell even trying deny feeling feel feel rumor going round round round say make make true say make true come let really give something talk baby rumor going round,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81, I'm Amazed By you ,every time eyes meet feelin inside almost take baby touch feel much love blows away ive never close anyone anything hear thoughts see dreams dunno im love keeps getting better wan na spend rest life side ever ever every little thing baby im amazed smell skin taste kiss way whisper dark hair around baby surround touch every place heart oh feels like first time every time wan na spend whole night eyes dunno im love keeps getting better wan na spend rest life side ever ever every little thing baby im amazed every little thing every little thing love keeps getting better wan na spend rest life side ever ever every little thing every little thing baby amazed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
86, Honey Bee ,girl thinkin us know ai good stuff feelings piling wo give rest might come little crazy little sideways yeah maybe know long take best soft sweet strong steady glass wine shot whiskey sunny day shade tree honeysuckle honey bee yeah came little country every word right money got smilin honey right back hold ai done came well know havin fun seriously louisiana mississippi little loretta conway twitty sugar baby sweet iced tea honeysuckle honey bee kiss said glad talk nothin left fall arms could said love could wrote line two baby know speak right heart soft sweet strong steady glass wine shot whiskey sunny day shade tree honeysuckle honey bee louisiana mississippi little loretta conway twitty sugar baby sweet iced tea honeysuckle honey bee honey bee,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118, Girl Crush ,got girl crush hate admit got hard rush slowing got real bad want everything smile midnight laugh giving want taste lips yeah cuz taste like want drown bottle perfume want long blond hair want magic touch yeah cuz maybe want much got girl crush got girl crush get sleep get peace thinking bed sheets way whispering way pulling lord knows tried ca get mind want taste lips yeah cuz taste like want drown bottle perfume want long blond hair want magic touch yeah cuz maybe want much got girl crush got girl crush hate admit got hard rush slowing,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84, I Am A Man Of Constant Sorrow ,constant sorrow days man constant sorrow seen trouble day bid farewell old kentucky place born raised place born raised six long years trouble pleasures earth found world bound ramble friends help friends help fare thee well old lover never expect see bound ride northern railroad perhaps die upon train perhaps die upon train bury deep valley many years may lay may learn love another sleeping grave sleeping grave maybe friends think stranger face never see one promise given meet god golden shore meet god golden shore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
85, Need You Now ,picture perfect memories scattered around floor reaching phone cause ca fight anymore wonder ever cross mind happens time quarter one alone need said would call lost control need know without need another shot whiskey ca stop looking door wishing come sweeping way wonder ever cross mind happens time quarter one little drunk need said would call lost control need know without need guess rather hurt feel nothing quarter one alone need said would call little drunk need know without need need oh baby need,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835, A Change Is Gonna Come ,born river little tent oh like river running ever since long long time coming know change gon na come oh yes hard living afraid die know beyond sky long long time coming know change gon na come oh yes go movie go downtown somebody keep telling hang around long long time coming know change gon na come oh yes go brother say brother help please winds knockin back knees oh times thought could last long think able carry long long time coming know change gon na come oh yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772, I'm A Freak ,enrique iglesias pitbull worldwide let go try let go addicted chemicals got taste want overdose love way gets physical fucks like animal day night imagine put love lights lights ready action baby come give freak way pop drop want stop yeah freak baby ca lie move like got mind freak yeah freak freak yeah freak baby go let go stealing heart like criminal turning back time critical yeah move body like miracle baby go day night imagine put love lights lights ready action baby come give freak way pop drop want stop yeah freak baby ca lie move like got mind freak yeah freak freak yeah freak baby pop lock drop watch sure baby roll rock move use let go know lick things make explode believe mami let let let let go low freak freak freak freak freak freak freak freak know get beat beat beat beat beat beat baby back nice slow wan na skeet skeet skeet skeet skeet skeet skeet skeet right go came saw conquered next let go yeah freak way pop drop want stop yeah freak baby ca lie move like got mind freak yeah freak freak yeah freak cataracs hotel room dj booth bathroom sink guess freak sun goes got ta let baby blame freak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226," If It Will, It Will (The Voice Performance) ",boy school learning golden rule crush teacher beautiful creature look kids today think used play taught us boys girls little song real real world said class wo yeah days good bad know way goes give wheel life spin see lands let spirit fly free enjoy hurry ever make plans wo hey life always smooth murphy law gon na rule know river gon na flow wherever wants go rain wants fall ca stop one ever control world know wo wo wo life always smooth murphy law gon na rule wo wo wo one ever control old world know ai wo wo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015, A Pretty Girl Milking Her Cow ,twas bright morning summer first heard voice spakin low said colleen beside pretty girl milking cow och many times often ye met told darling acushla lana mavourneen asuilish machree purty girl purty girl show purt purt purty girl milking cow manners graces girls world ye move beautiful faces oh heart love please ye dress satin jewels jewels brow och purty girl milking cow purty girl purty cow sure song would never wrote pretty girl hadda milking goat goat feeling well anyhow pretty girl milking cow cow cow la la la la la la la la la la la la la la la la la purty girl milking cow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
449, I Wanna Dance With Somebody ,whitney houston huh yeah woo hey yeah huh hoo yeah yeah clock strikes upon hour sun begins fade still enough time figure chase blues away done alright light day shows night falls loneliness calls oh wan na dance somebody wan na feel heat somebody yeah wan na dance somebody somebody loves oh wan na dance somebody wan na feel heat somebody yeah wan na dance somebody somebody loves love lost senses spinning town sooner later fever ends wind feeling need man take chance love burns hot enough last night falls lonely heart calls oh wan na dance somebody wan na feel heat somebody yeah wan na dance somebody somebody loves oh wan na dance somebody wan na feel heat somebody yeah wan na dance somebody somebody loves somebody somebody oo somebody loves yeah somebody oo somebody oo hold arms oh need man take chance love burns hot enough last night falls lonely heart calls oh wan na dance somebody wan na feel heat somebody yeah wan na dance somebody somebody loves oh wan na dance somebody wan na feel heat somebody yeah wan na dance somebody somebody loves hoo hoo dance cmon baby hehehehe woo yeah hehehe dontcha wan na dance baby dontcha wan na dance boy hey dontcha wan na dance baby somebody loves dontcha wan na dance say wan na dance dontcha wan na dance dontcha wan na dance say wan na dance dontcha wan na dance dontcha wan na dance say wan na dance somebody loves dance hoo hey baby,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108, Humble and Kind ,know light glows front door forget keys mat childhood stars shine always stay humble kind go church cause mama says visit grandpa every chance wo waste time always stay humble kind hold door say please say thank steal cheat lie know got moutains climb always stay humble kind dreams dreamin come work put realized let feel pride always stay humble kind expect free ride one hold grudge chip bitterness keeps flying always stay humble kind know difference sleeping someone sleeping someone love love ai pick line always stay humble kind hold door say please say thank steal cheat lie know got mountains climb always stay humble kind dreams dreamin come work put realized let feel pride always stay humble kind hot eat root beer popsicle shut roll windows let summer sun shine always stay humble kind take granted love life gives get forget turn back around help next one line always stay humble kind,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109, Rose Garden ,beg pardon never promised rose garden aolong sunshine got ta little rain time take got ta give live let live let go beg pardon never promised rose garden could promise things like big diamond rings find roses growin stalks clover better think well sweet talkin could make come true would give world right silver platter would matter smile let jolly love melancholy come along share good times beg pardon never promised rose garden along sunshine got ta little rain time beg pardon never promised rose garden could sing tune promise moon takes hold soon let go one thing want know better look leap still waters run deep wo always someone pull know talkin smile let jolly love melancholy come along share good times beg pardon never promised rose garden along sunshine got ta little rain time beg pardon never promised rose garden along sunshine,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102, I Know Who Holds Tomorrow ,know tomorrow live day day borrow sunshine skies may turn gray worry future know jesus said today walk beside knows lies ahead many things tomorrow seem understand know holds tomorrow know holds hand step getting brighter golden stairs climb burden getting lighter cloud silver lined sun always shining tear dim eye ending rainbow mountains touch sky many things tomorrow seem understand know holds tomorrow know holds hand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101, Life Is A Highway ,life like road travel one day next day gone sometimes bend sometimes stand sometimes turn back wind world outside every darkened door blues wo haunt anymore brave free lovers soar come ride distant shore wo hesitate break garden gate much time left today yeah life highway wan na ride night long going way wan na drive night long cities towns blood around love like loved road hands mozambique memphis nights khyber pass vancouver lights knock back blood lonely man load ca hold road rough know light comes tell survivors life highway wan na ride night long going way wan na drive night long night long gim gim gim gim yeah life highway wan na ride night long oooo yeah going way going way wan na drive night long night long distance misunderstanding look eye ooooo yeah ai load ca hold road rough know light comes tell survivors life highway wan na ride night long night long yeah going way wan na drive night long gim gim gim gim gim gim yeah life highway life highway wan na ride night long ooooh yeah going way going way wan na drive night long yeah night long night long gim gim gim gim gim gim yeah life highway wan na ride night long yeah wan na drive night long baby going way going way wan na drive night long night loooong,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106, Coming Home ,wake feeling soul livin someone else life turnin concrete harder city streets one even cares alive got ta get right get right chorus place know know got ta get back ones love wrap around never let go nothin world feels like place know know got ta get back ones love wrap around never let go nothin world feels like coming home mind heavy ca sleep even memory good enough get night longin real thing people know real ways love back life mmmm got ta get right get right repeat chorus know one call away know one call away know one call away know one call away repeat chorus feeling lost madness need somewhere ease mind sidewalks filled different faces many places none like mine coming home,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
107, Pearly Shells ,pearly shells ocean shining sun covering shore see heart tells love little pearly shells every grain sand upon beach got kiss got left star twinkles blue pearly shells ocean shining sun covering shore see heart tells love little pearly shells every grain sand upon beach got kiss got left star twinkles blue pearly shells ocean shining sun covering shore see heart tells love little pearly shells little pearly shells,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104, Far From Any Road ,dusty may sun looming shadow grows hidden branches poison creosote twines spines slowly towards boiling sun touched skin fingers ran blood hushing dusk swollen silver moon came walking wind watch cactus bloom strange hunger haunted looming shadows danced fell thorny brush felt trembling hands last light warms rocks rattlesnakes unfold mountain cats come drag away bones rise forever across silent sand stars eyes wind hands,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105, Old Time Religion ,give old time religion give old time religion give old time religion good enough makes love everybody makes love everybody makes love everybody good enough give old time religion give old time religion give old time religion good enough good hebrew children good hebrew children good hebrew children good enough give old time religion give old time religion give old time religion good enough tried fiery furnace tried fiery furnace tried fairy furnace good enough give old time religion give old time religion give old time religion good enough dying dying dying good enough give old time religion give old time religion give old time religion good enough take us heaven take us heaven take us heaven good enough give old time religion give old time religion give old time religion good enough,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39, Get Along ,man wearin says virginia lovers bible left hand bottle says really given sunshine name started laughin sky started rain get along road got long long way go scared live scared die ai perfect try get along always give love upper hand paint wall learn dance call mom buy boat drink beer sing song make friend ca get along saw model billboard get know wondered photoshopped eyes really lonely leave hometown thinkin end break desert get stuck beside highway get along road got long long way go scared live scared die ai perfect try get along always give love upper hand paint wall learn dance call mom buy boat drink beer sing song make friend ca get along find die keys heaven ca bought still know love sure know sometimes got get along road got long long way go scared live scared die ai perfect try get along always give love upper hand paint wall learn dance call mom buy boat drink beer sing song make friend ca get along,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
33, Darling ,oh darling see world eyes build castle way like hear dance rain heart keeps rythm melody fades oh paint dreams snow white canvas know stand hold close eyes fall softly sound voice love decision choice love decision choice oh darling much broken kingdoms world thorn know house get hard yeah shelter world falls apart oh paint dreams snow white canvas know stand hold close eyes fall softly sound voice love decision choice love decision choice ooooohoohoooo hoohoohoho daaarling daarling ooooohoohoooo hoohoohoho daaarling daarling daarling daarling daarling oh darling see world eyes build castle way like,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31, Stardust ,purple dusk twilight time steals across meadows heart high sky little stars climb always reminding apart wander lane far away leaving song die love stardust yesterday music years gone sometimes wonder spend lonely nights dreaming song melody haunts reverie love new kiss inspiration long ago consolation stardust song besides garden wall stars bright arms nightingale tells fairytale paradise roses grew though dream vain heart remain stardust melody memory love refrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30, Over The Rainbow ,somewhere rainbow way high land heard lullaby somewhere rainbow skies blue dreams dare dream really come true someday wish upon star wake clouds far behind troubles melt like lemon drops away chimney tops find somewhere rainbow bluebirds fly birds fly rainbow oh ca happy little bluebirds fly beyond rainbow oh ca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37, Anything Goes ,times changed often rewound clock since puritans got shock landed plymouth rock today shock try stem landing plymouth rock plymouth rock would land olden days glimpse stocking looked something shocking god knows anything goes good authors knew better words use words writing prose anything goes driving fast cars like low bars like old hymns like bare limbs like mae west like undressed like nobody oppose night set smart truding nudist parties studios anything goes missus ned mclean god bless get russian reds yes suppose anything goes rockefeller still hoard ough money let max gordon produce shows anything goes world gone mad today good bad today black white today day night today gent today gave cent today several chateaux folks still ride jitneys find vanderbilts whitneys lack baby anything goes sam goldwyn great conviction instruct anna sten diction anna shows anything goes hear lady mendl standing turns handspring landing toes anything goes think shocks got knocks got blues got news got pains got brains got little radios missus trimmin broadcast bed simmons franklin knows anything goes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36, Nine To Five ,tumble bed stumble kitchen pour cup ambition yawn stretch try come alive jump shower blood starts pumping street traffic starts jumping folks like job nine five working nine five way make living barely getting taking giving use mind never give credit enough drive crazy let let dream watch shatter step boss man ladder got dreams never take away boat lot friends waitin day ship come tide gon na turn gon na roll way working nine five way make living barely getting taking giving use mind never get credit enough drive crazy let nine five yeah got want better life think want rich man game matter call spend life putting money pocket,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
35, September Song ,oh long long may december days grow short reach september autumn weather turns leaves flame got time waiting game days dwindle precious september november precious days spend precious days spend days dwindle precious september november precious days spend precious days spend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
644, It's My Party ,stuck playground grown woman considering hate stalking like made acting like tough thought enough get tired rude ah come give hug dude let go party want want sit watch keep dancing alone alone put record keep till say stop wondering give damn well party want want think time realize wasting time addicted tension need intervention acting like sick sitting around talking shit get tired alone ah friend phone party want want sit watch keep dancing alone alone put record keep till say stop wondering give damn well party want want think speak much care care think tweet much care care think clothes crazy care care well maybe crazy cray cray cray party want want sit watch keep dancing alone alone put record keep till say stop wondering give damn well party want want,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881, A Pink Dream ,rio sunrise sucking straw rub head stagger door head bright new beautiful day way pulls sucks breath away asked time made asked maybe gave never smile never stare seem care never cry never scream really seem need fourteen weeks stay away home hundred days part unknown part pink perfect moments play wonder world sucks breath away asked time made asked maybe gave asked could heaven prayed want know name want know long together spending time tomorrow never comes want know end want go slowly found home slow tomorrow comes far away long ago hardly ever think anymore except sometimes summer twilight breeze carries scent faraway rain remember still sucks breath away,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60, Outlaw Women ,works bank works store go old stuff anymore likes get high listen band likes make love kind man outlaw women first kind outlaw women got right time outlaw women need guns outlaw women fun way lot like give damn bout society might little rich girl might poor might married woman needs little yeah outlaw woman first kind outlaw women ridin high outlaw women need guns outlaw women fun,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61, My Little Girl ,got hold easy let go gon na tell much love though think already know remeber thought looked like angel wrapped pink soft warm wrapped around finger since day born beautiful baby outside chase dreams always know road lead home go take whole world know always little girl trouble crooked little smile could melt heart stone look turned around almost grown sometimes asleep whisper love moonlight door walk away hear say daddy love beautiful baby outside chase dreams always know road lead home go take whole world know always little girl someday boy come ask hand wo say yes unless know half makes whole poet soul heart man man know say love wo good enough beautiful baby outside chase dreams always know road lead home go take whole world know always little girl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62, I Saw The Light ,wandered aimless life filed sin would let dear savior jesus came like stranger night praise lord saw light saw light saw light darkness night happy sorrow sight praise lord saw light like blind man wandered along worries fears claimed like blind man god gave back sight praise lord saw light fool wander astray straight gate narrow way traded wrong right praise lord saw light,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
63, Shameless ,well shamemeless comes loving anything want anything standing world see oh baby left far fall know man ever insecure world livin break easy pride need satisfied shameless oh honey prayer every time see standin go upon knees changin swore never compromise oh convinced otherwise anything please see life never found could resist could turn could walk away anyone ever knew ca walk away never let anything much control work hard call life made world worked perfectly world ca refuse never much lose oh shameless know easy man strong say sorry admit wrong never lost anything ever missed never love like hands shameless power want anyhow got let go oh shameless shameless man make total fool wanted know oh shameless wanted know oh shameless oh knees shameless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64, As I Kneel Before You ,kneel bow head prayer take day make fill love refrain ave maria gratia plena dominus tecum benedicta tu give every dream wish mother christ mother mine present lord repeat refrain kneel see smiling face thought word lost embrace repeat refrain,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66, Oh Darlin' What Have I Done ,oh darlin darlin done well away long days turned darkness believe heart turned stone oh darlin darlin done say anything well god listen noise left alone ooh oh hear neighbors say poor boy lost way let others pray oh darlin darlin done talking gun blood spill gutters stain morning sun ooh oh tell hell done stop one begun take bodies live oh lord gets high think gon na get fill taking lives oh lord wan na let baby well wan na give us something one kind oh darlin darlin done stray long days turned darkness hell leaving light ooh oh hang way high god drop sky let swing oh darlin darlin done done,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
69, If I Die Young ,die young bury satin lay bed roses sink river dawn send away words love song uh oh uh oh lord make rainbow shine mother know safe stands colours oh life ai always think oughta ai even grey buries baby sharp knife short life well enough time die young bury satin lay bed roses sink river dawn send away words love song sharp knife short life well enough time wearing white come kingdom green ring little cold finger never known lovin man sure felt nice holding hand boy town says love forever would thought forever could severed sharp knife short life well enough time put best boys wear pearls never done penny thoughts oh sell dollar worth much goner maybe hear words singing funny dead people start die young bury satin lay bed roses sink river dawn send away words love song uh oh uh oh ballad dove go peace love gather tears keep pocket save time really gon na need oh sharp knife short life well enough time put best boys wear pearls,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
636, I'm Always Chasing Rainbows ,end rainbow happiness find often tried life race wild goose chase dreams denied always failure reason wonder world blame wonder could always chasing rainbows watching clouds drifting schemes like dreams ending sky fellows look find sunshine always look find rain fellows make winning sometime never even make gain believe always chasing rainbows waiting find little bluebird vain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
